H0,F0,C,g,e,rh,rf,th,tf,dh,df,Modeled_RDI,Final_Lymphoma_Burden,Final_Reserve_Index
0.8402194797007079,0.6735422983266272,0.563160389295828,0.2792846029250721,0.5701210012435088,0.11687032089375476,0.21478696384835327,0.1449879850682279,0.23983915131976785,0.04104077121826502,0.03839986793557148,0.6639444444444434,0.22071276183582156,0.37630875257498503
0.5239507236435684,0.5497412792579928,0.2585188541447883,0.20858747561714577,0.601239570956515,0.21207298135037855,0.09995114024484184,0.23076270571812046,0.23674019655086376,0.13371604974336743,0.09096286416434704,0.5550000000000045,0.21409859220160157,0.27239561088078124
0.8273449410309281,0.725421002329605,0.44851350625113384,0.19756930986739898,0.5800021249221033,0.23318148910435954,0.16906487538200848,0.09123986518367672,0.09061226228262528,0.06284029118193232,0.05375217845841239,0.7499999999999896,0.12243151037847129,0.5292624212287343
0.6251250006017641,0.5451106088859832,0.5021260612982996,0.19100766653587775,0.6292448958300209,0.18895850883296694,0.11259394921725485,0.20870111661491597,0.10614732762078956,0.1597231538747069,0.05092390879761069,0.5702777777777824,0.18009519138512492,0.3334233080877525
0.4760392333678313,0.5867524736087399,0.5117995331302508,0.2489352840016734,0.5921262106264763,0.10106745819389924,0.21803127756593088,0.1434401367120785,0.23260287971148352,0.06636475270364287,0.0883050558247483,0.5500000000000045,0.24938621720091014,0.29054400898757554
0.878559187851045,0.7951149524103622,0.2941627201086354,0.27469773854141816,0.7452190903499543,0.25345439287980176,0.20375761537301632,0.2169042081690926,0.15598857927450713,0.1334199361628924,0.06425635766518568,0.7711805555555445,0.08029365694158726,0.4446564618750082
0.6458688860938003,0.8629027297051692,0.19661245859270848,0.24021964220546288,0.6059334102051009,0.12048904635396007,0.18170358676319293,0.2099603821861057,0.20994014340824563,0.1287043584103662,0.0762217300776751,0.6515000000000003,0.1803339349975175,0.356823665735847
0.6973765098679885,0.7563118141568758,0.34849614344351887,0.1887056996375927,0.5511899528485297,0.1324087855675018,0.09252068513319225,0.20485461776912806,0.18362492870678895,0.054002542269017184,0.037287964955305127,0.6473888888888897,0.1831098329321361,0.34780993197406185
0.5519387473822975,0.5178902214142713,0.3520041821083586,0.2342011487380387,0.7506421016478242,0.189630432004601,0.15550417307611325,0.25843547012616497,0.2345346946942884,0.1594575556827177,0.03510464190428334,0.5500000000000045,0.15593655288347186,0.2898029673154744
0.45021788071314045,0.7822560496638079,0.23859489923889896,0.2496675113245943,0.5851284098135627,0.12933210935052308,0.18741928012205938,0.11904820765340395,0.18584993818994672,0.044544140989379345,0.1183398078562959,0.6240555555555589,0.2147772155926046,0.38484356397685504
0.7297089505750434,0.6336949396520531,0.3195183383130943,0.22955872951553513,0.6122214521813788,0.1977508158614966,0.09840765063786283,0.1485019157390935,0.11533977452465766,0.07018835721408911,0.08871456116147215,0.6982777777777731,0.14581426254365595,0.40751039721996435
0.6334240621413763,0.699588425691712,0.42790731693959694,0.2701362023270563,0.6372440883106011,0.21288781574766208,0.22010363574426461,0.09539420471152606,0.13206750415868557,0.05216310467113665,0.06499506343642672,0.7499999999999896,0.12719891231798142,0.4776757946913474
0.7838502566314489,0.7475783673388481,0.3279616735404105,0.22393348358383797,0.5717249814333034,0.2732001884368974,0.11522250668130574,0.21474605744055988,0.1751634829948619,0.13837232165485336,0.09662847753386415,0.6611666666666659,0.18520956288911467,0.3770641190615141
0.6424902279322113,0.8443328559138628,0.48952115563655585,0.27284324587402287,0.6281054061049438,0.20980119620385312,0.19550586396705785,0.12998356991217672,0.23968986153256122,0.06953232508030896,0.060996165027470434,0.6767222222222198,0.17272758610799102,0.3980280397354893
0.7624744281310998,0.5596466929257073,0.29671922927048955,0.2606803265087497,0.5637235436372884,0.23069048149772356,0.22035816564441046,0.2581648414916513,0.23756118408104632,0.04860926737346853,0.03530220458724587,0.6309444444444471,0.2324964698049842,0.3764023896991643
0.7432261125097994,0.7847070448688036,0.33012046985430205,0.2798585605201294,0.6421991432367444,0.263292879024148,0.22290191391882003,0.1455447292780708,0.12626489840689376,0.08993613289128233,0.04194953144368448,0.7499999999999896,0.1291639576097504,0.5109047735805862
0.851103663786362,0.6151940581498333,0.4059888591926143,0.22348916370125207,0.5014710980905026,0.26000041635158333,0.21749737102505784,0.22962245152604072,0.0802112784522297,0.10189728645562014,0.039290108726165486,0.7499999999999896,0.18097230603051728,0.4458157026307355
0.8408491975780692,0.5216498129596301,0.4009069149246959,0.23954495862146205,0.7018968978562149,0.10494732794955568,0.2291754272377844,0.1369446483477275,0.2096768858601149,0.05279945256184202,0.10033053632174185,0.688166666666663,0.1141592786353526,0.40409988647750145
0.4689490320980803,0.48654676373916156,0.2373684896395091,0.17786104539405995,0.7179974134726477,0.19142612488024358,0.12458226598218562,0.20574869287529718,0.09699097897134994,0.11926156960930662,0.07876661383932755,0.5500000000000045,0.1408953474075608,0.3571929101754735
0.5539532242658046,0.48288081830367846,0.3461950742020488,0.21621120406900154,0.5839747990026222,0.1943636450968783,0.18068062061198142,0.18228787351038556,0.12002808379201223,0.1201214588049796,0.11154051657739135,0.5500000000000045,0.23201372336065587,0.35110416097075314
0.6763530685690383,0.496317160868623,0.16533112564186644,0.2766487408210667,0.7399208404118467,0.1550124606546046,0.2145298327378235,0.11758142987561712,0.13325268226160736,0.04213573452017546,0.04673402667759682,0.7499999999999896,0.087977648572482,0.47376262999650076
0.49816641280377405,0.4998920465876768,0.3264160701333139,0.20689426925668142,0.6259220115440269,0.196346805627575,0.23762636182635072,0.10117974431171925,0.19124978481013805,0.1249989479540351,0.0945288085157768,0.5500000000000045,0.20129104121217908,0.39161148978600857
0.7539265830434311,0.6616130991692987,0.5045784266800248,0.23979509021349588,0.6477403415997783,0.17067155436295178,0.21626771465595213,0.09793276754812964,0.23593191043732253,0.10585150845323929,0.0904327828982229,0.6654999999999988,0.1499270925838336,0.40123759685341076
0.609784445522534,0.5071299741954158,0.4585071062374305,0.23100649032299703,0.6322144543903131,0.1538761092118972,0.09020902075222241,0.15189791126945193,0.15500230201909143,0.11828584729539837,0.05102460491784041,0.5563888888888935,0.2100717723445032,0.30772623467207355
0.6056273382479975,0.8832134974788586,0.1591157318219329,0.220327783735848,0.7597597453720398,0.16320481251125035,0.19486851235647762,0.12449823574456165,0.09938219538109247,0.09880991019376673,0.04399272813880842,0.7499999999999896,0.06511628135108523,0.544096920464467
0.6689647826967334,0.6333284116199728,0.21938730976193446,0.2327091724610298,0.6760359105028738,0.21561850873223642,0.23292239859767916,0.13689965972531212,0.24801619939412883,0.1354826181589661,0.11014371833246435,0.6628333333333324,0.13409349301213125,0.4148491454038381
0.7677758296279091,0.6402892966978057,0.20274249002867445,0.21773319614683506,0.5331646543844059,0.11945124916430983,0.13718059066077404,0.24667561641283123,0.18768274391737427,0.09376855043322604,0.06612302851037216,0.6293888888888917,0.22406141385811823,0.32856246629418284
0.616619427263549,0.6266629404950387,0.26535298273875685,0.2346457845903117,0.5316083933929105,0.16482038235354,0.1087593807178269,0.2519094318878432,0.17943447026401244,0.10562956105718083,0.05967819411626231,0.594722222222227,0.25710736169299897,0.3084826472410632
0.8685253765632179,0.7211656455092612,0.49246535544947534,0.27053046307410356,0.736823648783955,0.21326982434935388,0.189634717810661,0.17394948390001458,0.12315367173101144,0.04029283123747065,0.11447970687927436,0.7499999999999896,0.08698840114060044,0.43846974842204384
0.5625623839603099,0.5439490010922654,0.18416834161603401,0.21828219439808383,0.6064447409159127,0.25372873503121973,0.22425001464763145,0.17754464307006207,0.19528169984324234,0.11296547374482055,0.04467745512163097,0.6432777777777797,0.16948328335789992,0.4199724927366978
0.538155794120625,0.519161758350716,0.4262430043691676,0.26219317018213784,0.6549616009597659,0.15331151843333357,0.0836680899572178,0.24074716355072232,0.21287136513445276,0.14732785993103828,0.036868797996469,0.5500000000000045,0.22013542981907638,0.24005372445283135
0.7615222768537266,0.7785460412036949,0.550186889301819,0.2576582610259515,0.48939347978356657,0.1160423770363567,0.20129737803141617,0.15311137466039304,0.23885793710735376,0.05163028559387902,0.06790709442132242,0.6429444444444458,0.27842578218473046,0.348690205036462
0.8430113392929419,0.4854121273034795,0.34469443194478355,0.16997565766076583,0.6809119584625092,0.14150011355937545,0.1861859606266839,0.09920153230476586,0.22171611278312758,0.15853424503292018,0.04895042341357424,0.6718333333333314,0.10012079031929205,0.4071025111812831
0.7555324053617014,0.8185426263766996,0.421406999259595,0.1840012444257209,0.5984476828569044,0.25786793923093365,0.12274503485993134,0.1715772792434015,0.12093839474540913,0.13402528773466643,0.08438523038355877,0.7499999999999896,0.10821688996439831,0.4241445804726011
0.7649542498842463,0.8955167516088722,0.3817778954288885,0.17274477871081823,0.7558136857429896,0.2155382809053133,0.14309689166524997,0.18055961753191319,0.11407420260382486,0.07637723923275787,0.10004517138603561,0.7684027777777669,0.05081018875440954,0.46358359137934085
0.5059293938965831,0.7203320411014154,0.4565870937286476,0.23400099289735213,0.6313837616543762,0.23645418869349763,0.23668130805710663,0.1588754721990452,0.18988387819319638,0.14451861704446173,0.09480741684323918,0.6023888888888934,0.18899332193543297,0.39354390865687044
0.6511862614819918,0.8071060543723686,0.34012931654149703,0.2307685227593957,0.5414887931484225,0.1696143430061977,0.1386408736639385,0.13389580611846494,0.1026873205908786,0.08845342617793586,0.08540791160128591,0.7499999999999896,0.1594690495693531,0.4318583431794865
0.6118610192207801,0.49842209971597085,0.24243780349179736,0.26907294607503374,0.6906256176830209,0.2379662034318173,0.11849338958277035,0.22050043860692897,0.18085838790528116,0.0950851828177392,0.057653463328372595,0.5729444444444493,0.19380183134457807,0.3471990130304293
0.777353913268086,0.8736225001164425,0.18678545142150385,0.18002794247394202,0.5434451842099465,0.2223748246126684,0.15472604060743578,0.14413404819360895,0.13754568335615616,0.12356438245690748,0.1205993166860293,0.7759027777777666,0.12486023718485612,0.46760478912821185
0.5041614986256241,0.6099833222359072,0.20817527049472423,0.16547767466165975,0.64549820865792,0.26761885839193045,0.09048290332274742,0.10436439455886153,0.15571329209748203,0.087214526960765,0.12443643974044691,0.6255000000000032,0.13185313752106156,0.4083469938111141
0.6899050604683783,0.5991273318340464,0.1721676544427931,0.17602336065697108,0.6755726329257008,0.2627451987949523,0.22672066180710754,0.14792138053606413,0.14668516142595373,0.13936028088703992,0.04316956703274863,0.7499999999999896,0.07672484441872723,0.4895301359755852
0.5688991984801142,0.5274822525780999,0.3382876936609731,0.19660937646614246,0.5572345537597626,0.27783431000004155,0.11280729579734947,0.22991193305859822,0.09822149678812658,0.11402363983569005,0.059200610713405204,0.5636111111111157,0.22876292233641812,0.376882188822629
0.7066470482630707,0.800002208607064,0.5781973401005049,0.24380967880504972,0.6268052113543547,0.1968418632830965,0.09668066815475614,0.1005774343375954,0.10641312169950583,0.07710360120783774,0.046651744681132305,0.7499999999999896,0.12056442102558239,0.4329326598729746
0.7896543305416266,0.7074550751812136,0.4493898232021395,0.22874631957234848,0.547034072206946,0.12477887200944184,0.08249754063045803,0.19810029858285702,0.14937724020217685,0.05694330889395817,0.08452985823943962,0.6402777777777794,0.2160503351520901,0.33342345866382433
0.8615868034745793,0.72252727095473,0.2128420839780788,0.16076512283163746,0.597451761442053,0.2145112173338673,0.17819518227049935,0.1968695790710855,0.18376307888214946,0.07954353846678025,0.09975028267457782,0.7450694444444352,0.10191069506029196,0.41803795291910184
0.5022319330024747,0.8907618621551885,0.2855130386550899,0.16301619625762184,0.7312983005400394,0.12816071520888267,0.17575300821016665,0.1473313718751639,0.13547605723103254,0.11698886201574424,0.05443922496037982,0.7404999999999906,0.060194464752306706,0.4188404184364637
0.7545859493741498,0.7974053300047929,0.18506522012115578,0.16763008046230998,0.5855494078002073,0.21634842133487986,0.13405150655837597,0.255445620217722,0.12870599422778584,0.09271082962998248,0.11506600944431439,0.7142083333333272,0.12175929007315192,0.41016043348998715
0.6271240537553431,0.5513309560917765,0.5725685246326746,0.23851316453972418,0.6230003386456019,0.16599145529637443,0.09472544410510851,0.10141997323029767,0.17540285950289528,0.10961839672774581,0.11271574239433908,0.566944444444449,0.21512539329532912,0.30594324768838055
0.6122431662783274,0.8372208841756037,0.2867119908022991,0.18964762446263356,0.67364768501606,0.25473326490179116,0.09777157500465188,0.20720159389944726,0.08754933944780721,0.06594217482606629,0.0656355102910481,0.7499999999999896,0.08164627636657912,0.4705547557927694
0.6243605722146406,0.8331532790456804,0.3135707444848943,0.2041275908569465,0.5757914729138619,0.17257526279266347,0.1429680993681453,0.2433921318428272,0.22062427359709635,0.047671571965333684,0.12209085051735508,0.6301666666666693,0.18727341365903494,0.33477211951567204
0.6204246746936795,0.8299953852532456,0.32171015905036016,0.23609982505857613,0.5736034416127708,0.19725458292853804,0.21176714843302424,0.17294281776385897,0.11574507599657591,0.07592660794510274,0.05198859505138877,0.7499999999999896,0.14378894349184937,0.4580741538421498
0.6905160298046694,0.58578453606734,0.3328972454809328,0.20561475724984934,0.582632110019182,0.252121159810547,0.12835946299559944,0.20406066440577536,0.13686677788454232,0.07292307857347394,0.09318511648489419,0.6350555555555577,0.18156662817867605,0.3891844569926084
0.8502409306115567,0.4534939404891848,0.5556854953235741,0.19083931001512472,0.7468370449235159,0.2470302480342468,0.21939356741198468,0.229132456930307,0.19800952772488195,0.12130078598716493,0.11190742582081366,0.5972777777777825,0.11561328375871559,0.36790993088199764
0.5924898253327094,0.8932292185506486,0.4414303227895132,0.17708914425794015,0.6441020492800479,0.1069401389203959,0.13730628480107976,0.11822537700991767,0.09518030277075866,0.04224682634729768,0.11357469210722515,0.7499999999999896,0.08762883500215796,0.4226853334308612
0.8001120341278232,0.794615572958393,0.24592886257713248,0.2310698706293135,0.5543209312661052,0.26099639457377,0.15443750938791032,0.18588680729643736,0.24867959985561594,0.07040768311416097,0.09642136523956318,0.6912499999999967,0.18484002798518662,0.3935053539831127
0.5189968291105501,0.829254273443806,0.22770736730844604,0.17540089710181944,0.538226307529106,0.11000074315918518,0.13033218630061166,0.16664840209943038,0.1906714942734116,0.1242267496103901,0.07327731034097694,0.6243888888888922,0.1946614003251909,0.3424306918717714
0.48612140979128043,0.8711721964466677,0.25944320738817167,0.21353316441095904,0.5410115067886547,0.10189010592962394,0.23351756396282175,0.13288535299706775,0.21064633688715378,0.058987430758994,0.10426113353772237,0.6360555555555576,0.2120614479551055,0.37362891588332026
0.7285218365206633,0.5131986570507827,0.47107887023130446,0.2446646208867359,0.5169447780052413,0.10109493449416884,0.1802527945983825,0.09012390947963653,0.1994270417942837,0.1440324128995131,0.06227429591220373,0.5946111111111159,0.2755242461875112,0.33873342854883576
0.8707954209829889,0.7329236047091068,0.4819186185221468,0.20418686591319646,0.6262654186721173,0.2377541570998773,0.12717484502502,0.11579205071801699,0.13032940227570258,0.09522330575496873,0.04959405844883015,0.7499999999999896,0.10446958607787833,0.45374651999839266
0.8538010532570669,0.5839477787633555,0.1984094050528803,0.2614983996661492,0.5812927380471432,0.10033433036769346,0.14080325661785442,0.24841482038765453,0.12959493569247652,0.14372145889705823,0.08205555676098628,0.6358333333333354,0.21837091367183753,0.3345611766597725
0.4799030245158876,0.8589321791930046,0.5263060424367039,0.2359267677933365,0.5457876099479743,0.256703410110246,0.1457768343194265,0.2289423383002124,0.16450099816616692,0.07235926861477635,0.10595661708863552,0.6203333333333371,0.23349503555923956,0.3621805101931487
0.5010653665967977,0.8170618216082967,0.5457782829823951,0.2757179031635747,0.5694150872744652,0.2268330220469779,0.20708594891819015,0.2181535668132455,0.22389989170223945,0.05792616028806903,0.10120100797444688,0.5996111111111158,0.257867769825993,0.34240212101413336
0.7301799886927923,0.64268118303954,0.5844344827121588,0.19418347988670778,0.5587976928962443,0.1851204571891385,0.1863610041501906,0.14011248596781134,0.24400799423432146,0.14772758084986778,0.0998551627154744,0.6026111111111156,0.20587905012193602,0.33036815331574104
0.7571927246792578,0.5483856706900048,0.41723333650253513,0.1618127586778206,0.7160909403260544,0.2644887838658885,0.16120884226307303,0.1683900727051887,0.10864741185464825,0.13498310510152367,0.061670645016177514,0.7499999999999896,0.06121462977291679,0.4240659458451139
0.6106087815428345,0.5114156204833339,0.3043746996149968,0.22852019338589868,0.5614129571419474,0.15402593058106032,0.18192261997394787,0.1302802564370432,0.09407532103240064,0.10198299636704855,0.08934706693961247,0.6027222222222268,0.2277016098166802,0.40691666693001177
0.8086358813053303,0.7384665675697146,0.2400704835141862,0.21388155842069528,0.5547777405005712,0.27605360800412754,0.10769581553164771,0.09605849929369048,0.12276624851824602,0.10333715499079912,0.05281989773673339,0.7499999999999896,0.143132635106913,0.5032635539302892
0.5513112489050995,0.7022076816768317,0.15833988020148015,0.18063228421892732,0.7165608095739873,0.23746445807485117,0.1056188555888753,0.24294309590012098,0.14098694266598286,0.09824170279308062,0.0815045189613264,0.6632777777777769,0.09502714977781326,0.4021355813344383
0.5081289672631824,0.6032163212529242,0.2577923887872049,0.2481026099553006,0.6538798825963845,0.24480780646682337,0.1114080863387516,0.11788039827227537,0.09658385847369805,0.04905114582074477,0.04755492204438826,0.7499999999999896,0.11032640369306593,0.4482702734765745
0.7512634158010563,0.7527757997326145,0.2670058297291687,0.26824233325909774,0.530105006990437,0.10048995020430472,0.1251648094260155,0.17978280262412583,0.21491068738670793,0.1502731499850538,0.09569008933016093,0.6288333333333361,0.26344361043385633,0.30721502678316265
0.8034271181310289,0.6863041718617676,0.1743129410086392,0.24424358879278701,0.6099725801859714,0.11195255859586191,0.08919387823976871,0.12967091097481714,0.14339392383399036,0.12458541343010512,0.07486900949251574,0.702722222222217,0.15242857027227902,0.3973871824728725
0.7077269967480754,0.8519325092796304,0.18082574325841602,0.1827199480176452,0.59405482088171,0.20831419865371895,0.15577961209279073,0.11181082290116673,0.11724826400488264,0.08650531173122733,0.08346331860199598,0.7617361111111004,0.10633822275449477,0.5250726028997278
0.8068014169867648,0.8027809595897191,0.5979152746883969,0.2665175196613309,0.6179527111978496,0.27954098882537315,0.2393392170306528,0.2419613221036728,0.09544221271869403,0.102634786370631,0.10756721741963551,0.7499999999999896,0.13505109714526978,0.42215253261699076
0.7765601425926685,0.6321540902983241,0.2935997807747903,0.24269371563490438,0.6199597936002783,0.11267100918992361,0.22499422320487894,0.21103625433308937,0.17241927458026296,0.12810306299468907,0.06694109114969599,0.6476666666666674,0.17596439754067883,0.36670899288590797
0.7981649643795766,0.5965174885926517,0.19710601238018657,0.17902604396266075,0.6006243209871952,0.1345768665832315,0.18288189964682822,0.23269790754987155,0.09581774081060823,0.061753680089520015,0.08967960513931855,0.7091666666666607,0.12173138997946421,0.4113435612569459
0.7568586330755939,0.7133830087557914,0.5345597315870613,0.22143557492730997,0.5049540600326047,0.19336815661547807,0.10188467068506421,0.24205593953179785,0.13718442329667566,0.09310919060297934,0.11796149641469394,0.6177222222222263,0.25367605507318003,0.315956053566872
0.6943724798003961,0.6528569346382611,0.46567899056507145,0.24614978756376482,0.6781147894203094,0.15095623801537628,0.11954754229790251,0.1868399332263488,0.2143596987154876,0.09953783519950318,0.03982375730257051,0.6123888888888932,0.1661768227642142,0.32455422119292165
0.7803633843759895,0.5363839251367424,0.44706753377456376,0.2108915370903806,0.7219132509567111,0.13536531305316038,0.08192953549677764,0.20767199324560195,0.12148995854519329,0.11714792235863256,0.06378593189482064,0.6073333333333377,0.13009893160475247,0.32642908642726415
0.4771351897219755,0.7878475545697718,0.4608467369302305,0.19493985913363393,0.5339997684931481,0.188504711279529,0.10888327359149882,0.12873449411550048,0.08519187453920511,0.08659624517857004,0.0757749556380384,0.6980555555555509,0.17082835828375975,0.4147225967055755
0.8833411526705487,0.7305190071543701,0.26882748727464695,0.25438405012610577,0.5665933664101518,0.20613706934095613,0.12696973453049532,0.25406226642272256,0.22757952674389315,0.13990380487701737,0.11524125612532775,0.6404861111111132,0.2213514000759146,0.32191147008641197
0.737226394979923,0.8114596195292914,0.5461334500355227,0.16114199209648453,0.6022935500573157,0.20442639862429074,0.1298374739170727,0.20808440495920083,0.17282431370921458,0.11196385641106169,0.04812408758767388,0.6572777777777775,0.13507372650731653,0.3703360182277652
0.8291932243267996,0.4676942376470259,0.53423587997037,0.27796592665170794,0.5075778884193993,0.12653735593585053,0.17845278499919834,0.09413246220378002,0.0859431755498311,0.09067774432748645,0.05471964989141413,0.7132777777777715,0.23329146616283372,0.4152933674076991
0.4887423223545959,0.876014284869254,0.33979569102121265,0.21234757768282558,0.5060460114931348,0.2551090099715298,0.19227113915717073,0.12172623846206265,0.08678389334771197,0.1522512174964207,0.10751483823371542,0.7499999999999896,0.17155816800699433,0.4793527980073644
0.5909030303133445,0.4901270816052051,0.35563031120877997,0.24705288728101543,0.5959020555899482,0.12533882100164734,0.19732041023907765,0.2373385461004284,0.10852305322992656,0.13791669343472943,0.05061530703538065,0.5516111111111156,0.2449108588186465,0.3239245856690975
0.5854891074093054,0.8159453352232484,0.5533707277002539,0.23910931896539372,0.5525029529394223,0.23910633438672083,0.20447301395467332,0.19828485465187232,0.13904275737180438,0.04373889276935602,0.08322194826827085,0.6819444444444415,0.1950631697525553,0.4094913565818341
0.46009546149091624,0.7632518361742724,0.5954799580614333,0.18169567053692529,0.5221322473223186,0.14237746926808606,0.22822798221284374,0.21184499928273945,0.12728408470502783,0.07072455884527509,0.11761237769948023,0.5697222222222269,0.2382099824115335,0.3319015235864468
0.5332995560150757,0.8878077109911796,0.506267931090113,0.20287929140069744,0.5276069174292564,0.2004341570357167,0.1073751974619122,0.14955349742861582,0.2458098735706754,0.12148484835933876,0.10610395176575815,0.6113888888888932,0.22746603458962392,0.31253494956431715
0.7393726108471719,0.8890821708190682,0.2894534506575002,0.27353310002261444,0.6120111467285659,0.26541853699363677,0.1225309754348512,0.2595159572590128,0.18610376412345497,0.14187942088152858,0.10394519567267557,0.6757083333333317,0.18466333586549347,0.3741487824102195
0.45786704792648636,0.8149459092842665,0.5218264222873715,0.20141241943490712,0.7195234870708007,0.24261202886916958,0.21043523536996078,0.23295955408103955,0.09462798079741885,0.1556352440092586,0.05492574788539037,0.7307222222222147,0.07712356318045199,0.4200005320743055
0.45717203735993717,0.874447346061081,0.30371983491247356,0.23999679161550214,0.5190984599830911,0.2649970674091339,0.14071568786297942,0.2347192259363988,0.1635213873783042,0.07726797957996073,0.06443602833263509,0.6740555555555534,0.22324351479215943,0.400759395479042
0.6188748309910326,0.6193326395528644,0.5751852444369229,0.23530868060289328,0.6239759488842396,0.2669166458934279,0.11230752659918805,0.2438518359238487,0.1833178610614901,0.1565827680535082,0.09894552004291626,0.5741666666666715,0.20882398004074917,0.2934722590617487
0.6991823233679613,0.4942737501980814,0.5046567834406821,0.2532144322959021,0.5462421988524672,0.20162310882043333,0.13920230145367343,0.2551238769908515,0.24450462877257745,0.06435539986362057,0.0860240150342303,0.5648333333333379,0.2763784506203798,0.2706266172303054
0.5488398787605335,0.6105482015229053,0.48118728773987085,0.16625735958341098,0.5896118384044201,0.16190575832497955,0.20700536017872806,0.13581831535758493,0.14994687190267394,0.04167212560012055,0.04484971613380513,0.6106111111111154,0.16639786997117176,0.4080321126707608
0.5407263524371558,0.658459241165309,0.49075334903637957,0.2105586381422553,0.7491763626252228,0.15000769674001316,0.11807193441691963,0.22355128113794684,0.21812273919467834,0.15424220565626773,0.11475286528848969,0.567944444444449,0.136750188819948,0.26621751081822576
0.666446202580016,0.7888213585297998,0.5124168765878677,0.18837425453472698,0.5708517362547577,0.25161606195127034,0.120033438535297,0.1687323212556034,0.11815926230684355,0.08228646430508899,0.06464447726795042,0.7243888888888813,0.1339109717017581,0.41562968608629197
0.8586636819803944,0.8828150926476244,0.386705157738753,0.18909517822764188,0.7392277682930184,0.24592375732668223,0.11454906258850295,0.19547813643718898,0.2058682642066359,0.08737542153925805,0.06796576512945501,0.7335694444444378,0.0685390758952408,0.4002040125621473
0.7163119050478066,0.7251516685421633,0.5078272402305666,0.23366981009132126,0.7261489989909602,0.2662245231557995,0.08787432479612745,0.19083546510512261,0.08378100001061418,0.047855118167073364,0.04527912623683107,0.7499999999999896,0.07863631902635171,0.42977741430132443
0.6215166261316685,0.4920049730513754,0.26024773915559835,0.26477974161127293,0.5560158715046891,0.13365903544307342,0.21275142344541476,0.1704603438193722,0.21172763132541278,0.06414078202134643,0.07031169577501087,0.5758333333333382,0.2723437991785807,0.3553997507203311
0.6657689504146184,0.7065272055790521,0.39229375018123375,0.19000777767376062,0.6150506435292951,0.22126884258669344,0.20303153277099678,0.12734220730279344,0.1694818027001067,0.06985980108419601,0.05943257912341576,0.7499999999999896,0.10356763070270678,0.4367380789853748
0.7731633609251936,0.49129633255201716,0.3807925238368758,0.27622695026688004,0.6485270448190938,0.2401847718280458,0.17989891161105181,0.18143704071309785,0.10362583738982374,0.1524979462772443,0.044960673598723355,0.6666666666666654,0.16903061084655538,0.4199903853477712
0.47509319036962905,0.7263566537123965,0.29229474427645674,0.26987536613922986,0.7060589711047556,0.21606845140912495,0.12745022005227702,0.1847094969548455,0.09762686095053327,0.1558950036414873,0.12032004223935541,0.6311666666666692,0.155687843193822,0.4045514234054608
0.5998901830907009,0.6688147214257664,0.44566586159583377,0.17369863416674897,0.5208308547456479,0.18707895309111958,0.12386251769992825,0.2253378523646848,0.17373299606786177,0.10711476042712148,0.05237855895772975,0.5957222222222269,0.21984001059896208,0.3269356335348245
0.49282545448793946,0.8809289593056364,0.4038914621544546,0.23817920617583066,0.6800850474506925,0.24685582395601544,0.1049475995739109,0.12207773163932384,0.22744473460842507,0.1147226897457472,0.11616307618360962,0.6441666666666678,0.1443346665795312,0.3702506930506946
0.7263451337580757,0.8723263369797962,0.4048113594902768,0.24588724706702933,0.48150070985742,0.18014739610088573,0.18446810475253542,0.17251906471492748,0.2292393855476556,0.074471469188623,0.10821418112336709,0.6566111111111109,0.267177057045338,0.36407835172357333
0.8366526708376831,0.705422736411642,0.5763642932628917,0.20472953143829625,0.5425026338526363,0.168995661978459,0.21646915019752883,0.24035756741611308,0.24239118489484168,0.08809899532178661,0.11798608352743373,0.6187222222222262,0.21472317780021108,0.31803101154299324
0.48283021789729375,0.6849811821811342,0.20868569463816922,0.16214590751640398,0.6746397046319772,0.1551886053731673,0.11072425218801657,0.1354041520610051,0.1221284529455969,0.14666511779806893,0.09815721851741768,0.6201666666666704,0.1203533361620363,0.3948314711372926
0.6734236323957485,0.6556430907022844,0.3743489117684604,0.16675135316154915,0.48972778911038883,0.2088595218414689,0.08423853750545932,0.1335735652995061,0.17626452171266582,0.04599125675303611,0.0737798857465764,0.6433888888888901,0.2105945744624471,0.37101047556063843
0.7720053576211823,0.4681256886982964,0.20971644208331697,0.23189914660503225,0.753734661632252,0.14091795149466887,0.2077747911377471,0.24701051775462807,0.14626818179858495,0.11634687309802538,0.10884244213707557,0.6197222222222261,0.12160861762967226,0.3716826128250215
0.5389201845624076,0.628836919610913,0.21842513684058218,0.2313500357231778,0.6414981076776403,0.17620925374524732,0.2111042799538667,0.13826656196964532,0.12599231616525333,0.11126963794598635,0.1069991256792001,0.7183333333333278,0.12250295006169269,0.42000122534867196
0.8948434544209252,0.5661460136185658,0.2537191472570454,0.19444680635425016,0.6768478146602459,0.23196299088784633,0.18133611402652466,0.12892261716717682,0.11011340867457202,0.045136439708790214,0.0535583383855098,0.7499999999999896,0.08213634509989373,0.5290320357641383
0.7704044915244086,0.8648291310391054,0.29905378487460477,0.235796630513016,0.6203628125346017,0.14309650971332258,0.08762414811787943,0.10368021414183676,0.20019126182743807,0.10721938106026788,0.09853413336021553,0.7131527777777725,0.13941089939904952,0.39159892348403635
0.7172397197881812,0.6143370537753627,0.22642775041163637,0.20673694489686045,0.48336782334387707,0.2766847745413056,0.11001660232274812,0.21730496217260947,0.14069068058113032,0.10658069480867133,0.05023218764992247,0.6576666666666663,0.23572563020930015,0.39464665546985195
