Equal_Reserve,Modeled_RDI,RDI70_Boundary
0.7150000000000001,0.6833888888888857,0.7445
0.7155,0.6837222222222191,0.7445
0.716,0.6839999999999969,0.7445
0.7165,0.6842777777777747,0.7445
0.7170000000000001,0.684611111111108,0.7445
0.7175,0.6849444444444412,0.7445
0.718,0.6851666666666634,0.7445
0.7185,0.6854999999999967,0.7445
0.7190000000000001,0.6857222222222189,0.7445
0.7195,0.6860555555555522,0.7445
0.72,0.68633333333333,0.7445
0.7205,0.6866111111111077,0.7445
0.7210000000000001,0.686944444444441,0.7445
0.7215,0.6872777777777743,0.7445
0.722,0.6874999999999964,0.7445
0.7225,0.6878333333333297,0.7445
0.7230000000000001,0.688055555555552,0.7445
0.7235,0.6883333333333298,0.7445
0.724,0.6886111111111075,0.7445
0.7245,0.6889444444444408,0.7445
0.7250000000000001,0.6892777777777741,0.7445
0.7255,0.6894999999999962,0.7445
0.726,0.6898333333333295,0.7445
0.7265,0.6900555555555518,0.7445
0.7270000000000001,0.6903333333333296,0.7445
0.7275,0.6906111111111073,0.7445
0.728,0.6909444444444406,0.7445
0.7285,0.6912777777777739,0.7445
0.7290000000000001,0.691499999999996,0.7445
0.7295,0.6917222222222182,0.7445
0.73,0.6920555555555515,0.7445
0.7305,0.6923333333333294,0.7445
0.7310000000000001,0.6926111111111071,0.7445
0.7315,0.6929444444444404,0.7445
0.732,0.6931666666666625,0.7445
0.7325,0.6934999999999958,0.7445
0.7330000000000001,0.693722222222218,0.7445
0.7335,0.6939999999999958,0.7445
0.734,0.6942777777777736,0.7445
0.7345,0.6946111111111068,0.7445
0.7350000000000001,0.694833333333329,0.7445
0.7355,0.6951666666666623,0.7445
0.736,0.6953888888888845,0.7445
0.7365,0.6956666666666623,0.7445
0.7370000000000001,0.69594444444444,0.7445
0.7375,0.6962777777777733,0.7445
0.738,0.6964999999999955,0.7445
0.7385,0.6968333333333288,0.7445
0.7390000000000001,0.697055555555551,0.7445
0.7395,0.6973333333333288,0.7445
0.74,0.6976111111111065,0.7445
0.7405,0.6979444444444398,0.7445
0.7410000000000001,0.6981666666666619,0.7445
0.7415,0.6984999999999952,0.7445
